PZ7180000020811_DVU	GO:0003824	GJ12748 [Drosophila virilis]
PZ7180000026831	GO:0016779	nicotinamide mononucleotide adenylyltransferase 1
PZ7180000026831	GO:0009435	nicotinamide mononucleotide adenylyltransferase 1
PZ7180000026850	GO:0045477	sterol o-acyltransferase
PZ7180000026850	GO:0004144	sterol o-acyltransferase
PZ7180000026850	GO:0019432	sterol o-acyltransferase
PZ7180000026850	GO:0004772	sterol o-acyltransferase
PZ7180000026850	GO:0016021	sterol o-acyltransferase
PZ7180000026851	GO:0003964	zinc finger protein
PZ7180000026851	GO:0003677	zinc finger protein
PZ7180000026851	GO:0015074	zinc finger protein
PZ7180000026888	GO:0035071	transcription factor
PZ7180000026888	GO:0006355	transcription factor
PZ7180000026888	GO:0043565	transcription factor
PZ7180000026888	GO:0003700	transcription factor
PZ7180000026888	GO:0046982	transcription factor
PZ7180000026888	GO:0042803	transcription factor
PZ7180000026888	GO:0005634	transcription factor
PZ7180000026888	GO:0003702	transcription factor
PZ7180000021614	GO:0003723	rna-binding protein 8a
PZ7180000021614	GO:0006396	rna-binding protein 8a
PZ7180000021614	GO:0007312	rna-binding protein 8a
PZ7180000021614	GO:0007317	rna-binding protein 8a
PZ7180000021614	GO:0000226	rna-binding protein 8a
PZ7180000021614	GO:0000166	rna-binding protein 8a
PZ7180000021614	GO:0005737	rna-binding protein 8a
PZ7180000021614	GO:0005634	rna-binding protein 8a
PZ7180000021641	GO:0004671	protein-s isoprenylcysteine o-methyltransferase
PZ7180000021641	GO:0016021	protein-s isoprenylcysteine o-methyltransferase
PZ7180000021641	GO:0006481	protein-s isoprenylcysteine o-methyltransferase
PZ7180000021788	GO:0005777	luciferase
PZ7180000021788	GO:0008152	luciferase
PZ7180000021788	GO:0016491	luciferase
PZ7180000026676	GO:0044424	ccar1 protein
PZ7180000026684	GO:0045449	hypoxia-inducible factor 1
PZ7180000026692	GO:0006839	metaxin 2
PZ7180000026692	GO:0005741	metaxin 2
PZ7180000026703	GO:0000287	mandelate racemase
PZ7180000026703	GO:0009063	mandelate racemase
PZ7180000026703	GO:0016853	mandelate racemase
PZ7180000026703	GO:0005739	mandelate racemase
PZ7180000026718	GO:0044464	mitochondrial carrier like protein
PZ7180000024751	GO:0005515	scaffold protein salvador (shar-pei)
PZ7180000024751	GO:0007165	scaffold protein salvador (shar-pei)
PZ7180000024870	GO:0003899	polymerase ii (dna directed) polypeptide
PZ7180000024870	GO:0008270	polymerase ii (dna directed) polypeptide
PZ7180000024870	GO:0006356	polymerase ii (dna directed) polypeptide
PZ7180000024870	GO:0006367	polymerase ii (dna directed) polypeptide
PZ7180000024870	GO:0006383	polymerase ii (dna directed) polypeptide
PZ7180000024870	GO:0005665	polymerase ii (dna directed) polypeptide
PZ7180000024870	GO:0003677	polymerase ii (dna directed) polypeptide
PZ7180000024870	GO:0006368	polymerase ii (dna directed) polypeptide
PZ7180000024870	GO:0000398	polymerase ii (dna directed) polypeptide
PZ7180000026118	GO:0006911	sarcolemmal associated protein-
PZ7180000026155	GO:0005515	vacuolar protein sorting 39
PZ7180000026155	GO:0044464	vacuolar protein sorting 39
PZ7180000026155	GO:0016192	vacuolar protein sorting 39
PZ7180000026155	GO:0001654	vacuolar protein sorting 39
PZ7180000026165	GO:0008253	cytosolic purine 5-nucleotidase
PZ7180000026165	GO:0005829	cytosolic purine 5-nucleotidase
PZ7180000026187	GO:0005840	39s ribosomal protein mitochondrial
PZ7180000026187	GO:0003735	39s ribosomal protein mitochondrial
PZ7180000026187	GO:0003723	39s ribosomal protein mitochondrial
PZ7180000026187	GO:0006412	39s ribosomal protein mitochondrial
PZ7180000026201	GO:0005634	shq1 homolog
PZ7180000026201	GO:0005829	shq1 homolog
PZ7180000026204	GO:0016020	cg32669-pa
PZ7180000026204	GO:0006810	cg32669-pa
PZ7180000026204	GO:0005215	cg32669-pa
PZ7180000026213	GO:0005737	start domain containing 3
PZ7180000026213	GO:0006694	start domain containing 3
PZ7180000026213	GO:0017127	start domain containing 3
PZ7180000026213	GO:0015485	start domain containing 3
PZ7180000026215	GO:0016251	transcription initiation factor tfiid subunit 7
PZ7180000026215	GO:0005669	transcription initiation factor tfiid subunit 7
PZ7180000026215	GO:0006367	transcription initiation factor tfiid subunit 7
PZ7180000026215	GO:0003743	transcription initiation factor tfiid subunit 7
PZ7180000026215	GO:0003700	transcription initiation factor tfiid subunit 7
PZ7180000026222	GO:0005737	tyrosine non-receptor type nt6
PZ7180000026222	GO:0004725	tyrosine non-receptor type nt6
PZ7180000026222	GO:0005856	tyrosine non-receptor type nt6
PZ7180000026222	GO:0004872	tyrosine non-receptor type nt6
PZ7180000026222	GO:0019898	tyrosine non-receptor type nt6
PZ7180000026222	GO:0008092	tyrosine non-receptor type nt6
PZ7180000026222	GO:0006470	tyrosine non-receptor type nt6
PZ7180000026231	GO:0044464	internalin protein
PZ7180000022988	GO:0005829	guanine deaminase
PZ7180000022988	GO:0008892	guanine deaminase
PZ7180000022988	GO:0006139	guanine deaminase
PZ7180000022988	GO:0008270	guanine deaminase
PZ7180000022988	GO:0007399	guanine deaminase
PZ7180000022991	GO:0009987	isoform a
PZ7180000022991	GO:0005488	isoform a
PZ7180000023115	GO:0031625	cullin 4b
PZ7180000023115	GO:0031461	cullin 4b
PZ7180000023115	GO:0006511	cullin 4b
PZ7180000023115	GO:0007049	cullin 4b
PZ7180000023115	GO:0006281	cullin 4b
PZ7180000026234	GO:0007018	intermediate chain 2
PZ7180000026234	GO:0042384	intermediate chain 2
PZ7180000026234	GO:0005858	intermediate chain 2
PZ7180000026234	GO:0035085	intermediate chain 2
PZ7180000026234	GO:0042623	intermediate chain 2
PZ7180000026234	GO:0005868	intermediate chain 2
PZ7180000026234	GO:0003777	intermediate chain 2
PZ7180000026239	GO:0044238	methylated-dna--protein-cysteine methyltransferase
PZ7180000026239	GO:0003824	methylated-dna--protein-cysteine methyltransferase
PZ7180000026263	GO:0016779	dna polymerase alpha catalytic subunit
PZ7180000026263	GO:0005488	dna polymerase alpha catalytic subunit
PZ7180000026263	GO:0006281	dna polymerase alpha catalytic subunit
PZ7180000026263	GO:0006271	dna polymerase alpha catalytic subunit
PZ7180000026263	GO:0031981	dna polymerase alpha catalytic subunit
PZ7180000026263	GO:0043232	dna polymerase alpha catalytic subunit
PZ7180000026286	GO:0016810	collapsin response mediator isoform e
PZ7180000026355	GO:0019253	ribulose bisphosphate carboxylase
PZ7180000026355	GO:0016984	ribulose bisphosphate carboxylase
PZ7180000026355	GO:0004497	ribulose bisphosphate carboxylase
PZ7180000026355	GO:0009853	ribulose bisphosphate carboxylase
PZ7180000026355	GO:0055114	ribulose bisphosphate carboxylase
PZ7180000026355	GO:0009507	ribulose bisphosphate carboxylase
PZ7180000026358	GO:0007242	isoform b
PZ7180000026358	GO:0008270	isoform b
PZ7180000026358	GO:0019992	isoform b
PZ7180000026366	GO:0005488	hemolectin cg7002-pa
PZ7180000025615	GO:0003676	dihydrouridine synthase 3-like
PZ7180000025615	GO:0055114	dihydrouridine synthase 3-like
PZ7180000025615	GO:0050660	dihydrouridine synthase 3-like
PZ7180000025615	GO:0008270	dihydrouridine synthase 3-like
PZ7180000025615	GO:0017150	dihydrouridine synthase 3-like
PZ7180000025615	GO:0008033	dihydrouridine synthase 3-like
PZ7180000025630	GO:0000166	dna repair and recombination protein mitochondrial
PZ7180000025630	GO:0017111	dna repair and recombination protein mitochondrial
PZ7180000025664	GO:0003735	ribosomal protein s25
PZ7180000025664	GO:0022627	ribosomal protein s25
PZ7180000025664	GO:0006412	ribosomal protein s25
PZ7180000025689	GO:0007522	beta adaptin
PZ7180000025689	GO:0007269	beta adaptin
PZ7180000025689	GO:0007507	beta adaptin
PZ7180000025689	GO:0016183	beta adaptin
PZ7180000025689	GO:0015031	beta adaptin
PZ7180000025689	GO:0007494	beta adaptin
PZ7180000025689	GO:0003700	beta adaptin
PZ7180000025689	GO:0008021	beta adaptin
PZ7180000025689	GO:0007501	beta adaptin
PZ7180000025689	GO:0030121	beta adaptin
PZ7180000025689	GO:0005634	beta adaptin
PZ7180000025723	GO:0003777	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0045176	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0007015	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0008360	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0004871	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0007186	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0055059	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0005834	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0005524	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0007018	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0035050	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0007155	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0007637	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0005871	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025723	GO:0003924	guanine nucleotide-binding protein gamma-1 subunit
PZ7180000025979	GO:0019028	gag-pro-pol polyprotein
PZ7180000025979	GO:0003723	gag-pro-pol polyprotein
PZ7180000025979	GO:0006310	gag-pro-pol polyprotein
PZ7180000025979	GO:0008270	gag-pro-pol polyprotein
PZ7180000025979	GO:0006278	gag-pro-pol polyprotein
PZ7180000025979	GO:0019068	gag-pro-pol polyprotein
PZ7180000025979	GO:0032196	gag-pro-pol polyprotein
PZ7180000025979	GO:0003964	gag-pro-pol polyprotein
PZ7180000025979	GO:0003677	gag-pro-pol polyprotein
PZ7180000025979	GO:0006508	gag-pro-pol polyprotein
PZ7180000025979	GO:0000287	gag-pro-pol polyprotein
PZ7180000025979	GO:0004190	gag-pro-pol polyprotein
PZ7180000025979	GO:0004523	gag-pro-pol polyprotein
PZ7180000025979	GO:0005198	gag-pro-pol polyprotein
PZ7180000025979	GO:0015074	gag-pro-pol polyprotein
PZ7180000026007	GO:0005488	cg6621 cg6621-pa
PZ7180000026042	GO:0008017	mapmodulin-like protein
PZ7180000026042	GO:0005875	mapmodulin-like protein
PZ7180000026042	GO:0006913	mapmodulin-like protein
PZ7180000026042	GO:0005634	mapmodulin-like protein
PZ7180000026042	GO:0005783	mapmodulin-like protein
PZ7180000026042	GO:0048471	mapmodulin-like protein
PZ7180000026042	GO:0019212	mapmodulin-like protein
PZ7180000026085	GO:0047485	replication protein a2
PZ7180000026085	GO:0006289	replication protein a2
PZ7180000026085	GO:0003676	replication protein a2
PZ7180000026085	GO:0044428	replication protein a2
PZ7180000026095	GO:0016021	membrane protein
PZ7180000025755	GO:0010038	homolog precursor
PZ7180000025764	GO:0009636	biphenyl hydrolase-like (serine hydrolase breast epithelial mucin-associated antigen)
PZ7180000025764	GO:0004649	biphenyl hydrolase-like (serine hydrolase breast epithelial mucin-associated antigen)
PZ7180000025764	GO:0006519	biphenyl hydrolase-like (serine hydrolase breast epithelial mucin-associated antigen)
PZ7180000025764	GO:0005739	biphenyl hydrolase-like (serine hydrolase breast epithelial mucin-associated antigen)
PZ7180000025781	GO:0016779	reverse transcriptase
PZ7180000025781	GO:0009987	reverse transcriptase
PZ7180000025782	GO:0016021	transmembrane 9 superfamily protein member 4
PZ7180000025782	GO:0006911	transmembrane 9 superfamily protein member 4
PZ7180000025880	GO:0008020	elongation of very long chain fatty acids (fen1 sur4 yeast)-like 4
PZ7180000025880	GO:0006633	elongation of very long chain fatty acids (fen1 sur4 yeast)-like 4
PZ7180000025880	GO:0016021	elongation of very long chain fatty acids (fen1 sur4 yeast)-like 4
PZ7180000025881	GO:0019991	transferrin 2
PZ7180000025896	GO:0005515	diap1 protein
PZ7180000025896	GO:0016043	diap1 protein
PZ7180000025896	GO:0044464	diap1 protein
PZ7180000025901	GO:0005488	elegans protein confirmed by transcript evidence
PZ7180000025907	GO:0016080	exocyst complex component 5
PZ7180000025907	GO:0000145	exocyst complex component 5
PZ7180000025907	GO:0016081	exocyst complex component 5
PZ7180000023680	GO:0006334	nucleosome assembly protein
PZ7180000023680	GO:0005634	nucleosome assembly protein
PZ7180000023189	GO:0051246	ubiquitin-conjugating enzyme
PZ7180000023189	GO:0019787	ubiquitin-conjugating enzyme
PZ7180000023189	GO:0043687	ubiquitin-conjugating enzyme
PZ7180000023254	GO:0016491	gamma-butyrobetaine dioxygenase
PZ7180000023254	GO:0009055	gamma-butyrobetaine dioxygenase
PZ7180000023367	GO:0003677	cyclin a
PZ7180000023367	GO:0005634	cyclin a
PZ7180000025231	GO:0030532	small nuclear ribonucleoprotein polypeptide c
PZ7180000025231	GO:0003676	small nuclear ribonucleoprotein polypeptide c
PZ7180000025231	GO:0000381	small nuclear ribonucleoprotein polypeptide c
PZ7180000025231	GO:0007052	small nuclear ribonucleoprotein polypeptide c
PZ7180000025231	GO:0005681	small nuclear ribonucleoprotein polypeptide c
PZ7180000025244	GO:0005789	ubiquitin-conjugating enzyme
PZ7180000025244	GO:0016021	ubiquitin-conjugating enzyme
PZ7180000025244	GO:0051246	ubiquitin-conjugating enzyme
PZ7180000025244	GO:0043687	ubiquitin-conjugating enzyme
PZ7180000025244	GO:0019787	ubiquitin-conjugating enzyme
PZ7180000025261	GO:0005743	sideroflexin 1
PZ7180000025261	GO:0005515	sideroflexin 1
PZ7180000025261	GO:0030218	sideroflexin 1
PZ7180000025261	GO:0006826	sideroflexin 1
PZ7180000025273	GO:0042302	cuticular protein cpr67
PZ7180000025306	GO:0030261	steroid receptor-interacting snf2 domain protein
PZ7180000025306	GO:0006417	steroid receptor-interacting snf2 domain protein
PZ7180000025306	GO:0010212	steroid receptor-interacting snf2 domain protein
PZ7180000025306	GO:0004003	steroid receptor-interacting snf2 domain protein
PZ7180000025306	GO:0045003	steroid receptor-interacting snf2 domain protein
PZ7180000025306	GO:0003677	steroid receptor-interacting snf2 domain protein
PZ7180000025306	GO:0005524	steroid receptor-interacting snf2 domain protein
PZ7180000025306	GO:0008298	steroid receptor-interacting snf2 domain protein
PZ7180000025306	GO:0007131	steroid receptor-interacting snf2 domain protein
PZ7180000025306	GO:0048477	steroid receptor-interacting snf2 domain protein
PZ7180000025336	GO:0004029	aldehyde dehydrogenase family 7 member a1
PZ7180000025336	GO:0055114	aldehyde dehydrogenase family 7 member a1
PZ7180000025336	GO:0006950	aldehyde dehydrogenase family 7 member a1
PZ7180000025336	GO:0006081	aldehyde dehydrogenase family 7 member a1
PZ7180000025336	GO:0005739	aldehyde dehydrogenase family 7 member a1
PZ7180000025375	GO:0044464	glycine-rich cell wall structural protein
PZ7180000024904	GO:0004725	dual-specificity protein
PZ7180000024904	GO:0006470	dual-specificity protein
PZ7180000024904	GO:0008138	dual-specificity protein
PZ7180000024905	GO:0003735	ribosomal protein s17
PZ7180000024905	GO:0005811	ribosomal protein s17
PZ7180000024905	GO:0022627	ribosomal protein s17
PZ7180000024905	GO:0006412	ribosomal protein s17
PZ7180000024973	GO:0005488	adipocyte plasma membrane-associated protein
PZ7180000024973	GO:0044238	adipocyte plasma membrane-associated protein
PZ7180000025048	GO:0005371	sideroflexin 3
PZ7180000025048	GO:0006811	sideroflexin 3
PZ7180000025048	GO:0031966	sideroflexin 3
PZ7180000025173	GO:0016829	phosphopantothenoylcysteine decarboxylase
PZ7180000025196	GO:0046872	probable n -dimethylguanosine trna methyltransferase (trna(guanine- -n ) methyltransferase) (trna -dimethylguanosine-26 methyltransferase) (trna(m( )g26)dimethyltransferase)
PZ7180000025196	GO:0004809	probable n -dimethylguanosine trna methyltransferase (trna(guanine- -n ) methyltransferase) (trna -dimethylguanosine-26 methyltransferase) (trna(m( )g26)dimethyltransferase)
PZ7180000025196	GO:0003723	probable n -dimethylguanosine trna methyltransferase (trna(guanine- -n ) methyltransferase) (trna -dimethylguanosine-26 methyltransferase) (trna(m( )g26)dimethyltransferase)
PZ7180000025196	GO:0008033	probable n -dimethylguanosine trna methyltransferase (trna(guanine- -n ) methyltransferase) (trna -dimethylguanosine-26 methyltransferase) (trna(m( )g26)dimethyltransferase)
PZ7180000022158	GO:0005509	calcyphosine-like protein
PZ7180000022201	GO:0003676	serine arginine repetitive matrix 1
PZ7180000022201	GO:0008380	serine arginine repetitive matrix 1
PZ7180000022201	GO:0044446	serine arginine repetitive matrix 1
PZ7180000022201	GO:0000166	serine arginine repetitive matrix 1
PZ7180000022201	GO:0006397	serine arginine repetitive matrix 1
PZ7180000022201	GO:0005634	serine arginine repetitive matrix 1
PZ7180000022210	GO:0046872	4-hydroxyphenylpyruvate dioxygenase
PZ7180000022210	GO:0004462	4-hydroxyphenylpyruvate dioxygenase
PZ7180000022210	GO:0003868	4-hydroxyphenylpyruvate dioxygenase
PZ7180000022210	GO:0009072	4-hydroxyphenylpyruvate dioxygenase
PZ7180000024168	GO:0009987	bg4_drome ame: full=death domain-containing adapter protein bg4 ame: full=fas-associated death domain-containing protein short=dfadd
PZ7180000024168	GO:0050896	bg4_drome ame: full=death domain-containing adapter protein bg4 ame: full=fas-associated death domain-containing protein short=dfadd
PZ7180000024222	GO:0016251	transcription factor tfiih-
PZ7180000024222	GO:0000439	transcription factor tfiih-
PZ7180000024222	GO:0006355	transcription factor tfiih-
PZ7180000024222	GO:0006281	transcription factor tfiih-
PZ7180000026016	GO:0005488	zinc finger protein and btb domain-containing
PZ7180000026401	GO:0006511	ubiquitin conjugating enzyme
PZ7180000026401	GO:0004842	ubiquitin conjugating enzyme
PZ7180000026401	GO:0051246	ubiquitin conjugating enzyme
PZ7180000026401	GO:0043687	ubiquitin conjugating enzyme
PZ7180000026661	GO:0005737	vesicle protein sorting-associated
PZ7180000026661	GO:0006605	vesicle protein sorting-associated
PZ7180000026661	GO:0048190	vesicle protein sorting-associated
PZ7180000026661	GO:0000149	vesicle protein sorting-associated
PZ7180000026661	GO:0016020	vesicle protein sorting-associated
PZ7180000026661	GO:0006911	vesicle protein sorting-associated
PZ7180000026860	GO:0016021	-dihydroxy-2-naphthoate octaprenyltransferase
PZ7180000026860	GO:0004659	-dihydroxy-2-naphthoate octaprenyltransferase
PZ7180000026860	GO:0009234	-dihydroxy-2-naphthoate octaprenyltransferase
PZ7180000026916	GO:0008053	optic atrophy 1- isoform a
PZ7180000026916	GO:0000166	optic atrophy 1- isoform a
PZ7180000027023	GO:0003824	phosphoribosylformylglycinamidine synthase (fgam synthase) (formylglycinamide ribotide amidotransferase) (formylglycinamide ribotide synthetase) (adenosine-2)
PZ7180000022338	GO:0005615	amine oxidase
PZ7180000022338	GO:0016491	amine oxidase
PZ7180000022338	GO:0009055	amine oxidase
PZ7180000022338	GO:0009168	amine oxidase
PZ7180000022338	GO:0019239	amine oxidase
PZ7180000022359	GO:0042866	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0046487	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0005777	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0008453	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0019265	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0051384	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0005515	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0046724	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0005759	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0016597	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022359	GO:0051591	alanine-glyoxylate aminotransferase (oxalosis i hyperoxaluria i glycolicaciduria serine-pyruvate aminotransferase)
PZ7180000022403	GO:0005930	sperm associated antigen 6
PZ7180000022403	GO:0007286	sperm associated antigen 6
PZ7180000022548	GO:0007417	isoform a
PZ7180000022548	GO:0007274	isoform a
PZ7180000022548	GO:0003676	isoform a
PZ7180000022548	GO:0007424	isoform a
PZ7180000022548	GO:0005634	isoform a
PZ7180000025428	GO:0005097	isoform a
PZ7180000025428	GO:0005622	isoform a
PZ7180000025428	GO:0032313	isoform a
PZ7180000025448	GO:0019028	gag-pro-pol polyprotein
PZ7180000025448	GO:0003723	gag-pro-pol polyprotein
PZ7180000025448	GO:0006310	gag-pro-pol polyprotein
PZ7180000025448	GO:0008270	gag-pro-pol polyprotein
PZ7180000025448	GO:0006278	gag-pro-pol polyprotein
PZ7180000025448	GO:0019068	gag-pro-pol polyprotein
PZ7180000025448	GO:0032196	gag-pro-pol polyprotein
PZ7180000025448	GO:0003964	gag-pro-pol polyprotein
PZ7180000025448	GO:0003677	gag-pro-pol polyprotein
PZ7180000025448	GO:0006508	gag-pro-pol polyprotein
PZ7180000025448	GO:0000287	gag-pro-pol polyprotein
PZ7180000025448	GO:0004190	gag-pro-pol polyprotein
PZ7180000025448	GO:0004523	gag-pro-pol polyprotein
PZ7180000025448	GO:0005198	gag-pro-pol polyprotein
PZ7180000025448	GO:0015074	gag-pro-pol polyprotein
PZ7180000025463	GO:0009987	rab6-interacting protein 2 isoform 1
PZ7180000025463	GO:0006810	rab6-interacting protein 2 isoform 1
PZ7180000025463	GO:0005515	rab6-interacting protein 2 isoform 1
PZ7180000025463	GO:0005737	rab6-interacting protein 2 isoform 1
PZ7180000025492	GO:0003676	gag-pol polyprotein
PZ7180000025492	GO:0034960	gag-pol polyprotein
PZ7180000025492	GO:0044238	gag-pol polyprotein
PZ7180000025509	GO:0031072	dnajc8 protein
PZ7180000019959	GO:0008378	beta- -galactosyltransferase 6
PZ7180000019959	GO:0016020	beta- -galactosyltransferase 6
PZ7180000022689	GO:0046872	4-hydroxyphenylpyruvate dioxygenase
PZ7180000022689	GO:0004462	4-hydroxyphenylpyruvate dioxygenase
PZ7180000022689	GO:0003868	4-hydroxyphenylpyruvate dioxygenase
PZ7180000022689	GO:0009072	4-hydroxyphenylpyruvate dioxygenase
PZ7180000022702	GO:0042067	protein ejaculatory bulb
PZ7180000022702	GO:0004867	protein ejaculatory bulb
PZ7180000022702	GO:0007391	protein ejaculatory bulb
PZ7180000022702	GO:0003002	protein ejaculatory bulb
PZ7180000022702	GO:0051918	protein ejaculatory bulb
PZ7180000022702	GO:0035152	protein ejaculatory bulb
PZ7180000022702	GO:0007165	protein ejaculatory bulb
PZ7180000022702	GO:0030154	protein ejaculatory bulb
PZ7180000022702	GO:0001894	protein ejaculatory bulb
PZ7180000020173	GO:0010171	lethal s1921
PZ7180000020173	GO:0005488	lethal s1921
PZ7180000020173	GO:0040018	lethal s1921
PZ7180000020173	GO:0008612	lethal s1921
PZ7180000020173	GO:0019135	lethal s1921
PZ7180000020173	GO:0040010	lethal s1921
PZ7180000020173	GO:0009792	lethal s1921
PZ7180000020414	GO:0008187	u2 snrnp auxiliary small subunit
PZ7180000020414	GO:0003729	u2 snrnp auxiliary small subunit
PZ7180000020414	GO:0008270	u2 snrnp auxiliary small subunit
PZ7180000020414	GO:0005686	u2 snrnp auxiliary small subunit
PZ7180000020414	GO:0000381	u2 snrnp auxiliary small subunit
PZ7180000020414	GO:0007052	u2 snrnp auxiliary small subunit
PZ7180000020414	GO:0000166	u2 snrnp auxiliary small subunit
PZ7180000020702	GO:0008146	retinol dehydratase
PZ7180000020945	GO:0016491	l2hdh_nemve ame: full=l-2-hydroxyglutarate mitochondrial flags: precursor
PZ7180000020512	GO:0016874	amp-dependent synthetase and ligase
PZ7180000020512	GO:0008152	amp-dependent synthetase and ligase
PZ7180000020647	GO:0005576	carbonic anhydrase
PZ7180000020647	GO:0006730	carbonic anhydrase
PZ7180000020647	GO:0008270	carbonic anhydrase
PZ7180000020647	GO:0004089	carbonic anhydrase
PZ7180000020650	GO:0005509	ryanodine receptor homologue
PZ7180000020650	GO:0016021	ryanodine receptor homologue
PZ7180000020650	GO:0004872	ryanodine receptor homologue
PZ7180000020650	GO:0006874	ryanodine receptor homologue
PZ7180000020650	GO:0006816	ryanodine receptor homologue
PZ7180000020650	GO:0005789	ryanodine receptor homologue
PZ7180000020650	GO:0005219	ryanodine receptor homologue
PZ7180000020650	GO:0006936	ryanodine receptor homologue
PZ7180000020666	GO:0016020	sodium-bile acid cotransporter
PZ7180000020666	GO:0008508	sodium-bile acid cotransporter
PZ7180000020666	GO:0006814	sodium-bile acid cotransporter
PZ7180000021081	GO:0009113	phosphoribosylamidotransferase cg2867-pa
PZ7180000021081	GO:0004044	phosphoribosylamidotransferase cg2867-pa
PZ7180000021081	GO:0009116	phosphoribosylamidotransferase cg2867-pa
PZ7180000021140	GO:0016491	peroxisomal n1-acetyl-spermine spermidine oxidase
PZ7180000021140	GO:0009055	peroxisomal n1-acetyl-spermine spermidine oxidase
PZ7180000021168	GO:0008168	protein-s isoprenylcysteine o-methyltransferase
PZ7180000021219	GO:0005887	amino acid transporter
PZ7180000021219	GO:0006836	amino acid transporter
PZ7180000021219	GO:0005328	amino acid transporter
PZ7180000019351	GO:0005524	heat shock protein 70
PZ7180000019351	GO:0006950	heat shock protein 70
PZ7180000019367	GO:0022627	ribosomal protein s10
PZ7180000019426	GO:0006810	hexamerin 2 beta
PZ7180000019426	GO:0005344	hexamerin 2 beta
PZ7180000019481	GO:0015078	atp synthase b
PZ7180000019481	GO:0000276	atp synthase b
PZ7180000019481	GO:0015986	atp synthase b
PZ7180000019481	GO:0006911	atp synthase b
PZ7180000019481	GO:0005811	atp synthase b
PZ7180000019481	GO:0016787	atp synthase b
PZ7180000019490	GO:0044464	syvn1 protein
PZ7180000019490	GO:0032502	syvn1 protein
PZ7180000019516	GO:0016023	extensin precursor-like
PZ7180000019683	GO:0006508	dipeptidase isoform a
PZ7180000019683	GO:0008240	dipeptidase isoform a
PZ7180000019695	GO:0048749	gdp-fucose transporter
PZ7180000019695	GO:0048193	gdp-fucose transporter
PZ7180000019695	GO:0005798	gdp-fucose transporter
PZ7180000019695	GO:0030259	gdp-fucose transporter
PZ7180000019695	GO:0005457	gdp-fucose transporter
PZ7180000019695	GO:0015783	gdp-fucose transporter
PZ7180000019695	GO:0016021	gdp-fucose transporter
PZ7180000034007	GO:0016787	diphosphoinositol polyphosphate
PZ7180000034839	GO:0016491	novel protein l-2-hydroxyglutarate dehydrogenase
PZ7180000036280	GO:0043229	40s ribosomal protein s3a
PZ7180000036280	GO:0042742	40s ribosomal protein s3a
PZ7180000036280	GO:0055090	40s ribosomal protein s3a
PZ7180000036280	GO:0004843	40s ribosomal protein s3a
PZ7180000036280	GO:0016579	40s ribosomal protein s3a
PZ7180000036918	GO:0030170	kynurenine aminotransferase ii
PZ7180000036918	GO:0016212	kynurenine aminotransferase ii
PZ7180000036918	GO:0005829	kynurenine aminotransferase ii
PZ7180000036918	GO:0019441	kynurenine aminotransferase ii
PZ7180000036918	GO:0005739	kynurenine aminotransferase ii
PZ7180000025117	GO:0042632	amp-activated protein gamma regulatory subunit
PZ7180000025117	GO:0006468	amp-activated protein gamma regulatory subunit
PZ7180000025117	GO:0045787	amp-activated protein gamma regulatory subunit
